,Index,Address,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
830,831,0x1453c122dd5ad2fe2e9b38490a07a9c15bf516fa,16.83,8716.59,26200.27,3,3,0,1,3,0.232687,1.292628,0.727757,0.232246,1.292208,0.727302,0,0,0,6,2.18190669,2.18327169,0,0.001365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,832,0x14592395473f1c2a5615a22f2ef8264291f6de3e,22.14,0,66.43,3,1,0,1,3,101,101,101,1,81.171856,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,840,0x14a844f559d8b47b45cacd4143aaf6f7a1fce70b,5958.62,5840.05,278158.2,31,16,0,9,16,0.002,24.89,4.718193,0,39.87,2.449419,0,0,0,47,75.932,75.49108663,0,-0.440913369,26,74585.70924,72900.208,0,4,6,0,10,0,0,0,0,0,18620,5327.55066,0,18620,6075.017333,0,0,0,5,10,Veritaseum,Veritaseum
860,861,0x151f9b0c0d9e4aaedc17feb6d698f96c5e9c75ef,165.15,0,330.3,2,2,0,2,2,49.770407,51.229593,50.5,0.025105,100.973869,50.499487,0,0,0,4,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,873,0x1554aa0026292d03cfc8a2769df8dd4d169d590a,45.89,0,458881.72,9999,1,2404,1,809,100,100,100,0,0,0,0,0,0,12404,0,100,0,100,10000,1383247.801,327417.9906,0,1816,1033,0,26,0,0,0,0,0,824257,329.580129,0.097,20000,56.422194,0,0,0,1,26,Melon,Melon
877,878,0x159375f7c1eb2298932c760c713a8a03db3c06ae,2.23,0,8.92,4,2,0,2,4,431.848348,1569.151652,1000.5,0.001078,1902.627464,500.249528,0,0,0,6,2000.998113,2001,0,0.001886545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,895,0x16103045dfce619e94eaf712bdf44678c89a4e2e,23.22,0,69.65,3,2,0,2,3,16.312835999999994,84.687164,50.5,18.999424,62.19765500000001,33.666149,0,0,0,5,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,902,0x1620e371378e04c1e5cf83e4f34299bbb4e08c31,0,7696.16,200100.23,0,26,1,3,0,0,7.497000000000001,0.7615069999999999,0,0,0,0,0,0,27,0,19.79919093,0,19.79919093,2,1.3583547930000002,0,0,0,2,0,2,0,0,0,0,0.564721,0.7936340000000001,0.679177,0,0,0,0,0,0,0,2,None,DATAcoin
910,911,0x16596e44ca0035c29a29fc6b7fc74a38848ffbe6,0,18678.68,130750.73,0,7,1,5,0,0,7.204874,3.341457,0,0,0,0,0,0,8,0,23.39020079,0,23.39020079,1,0.427519241,0,0,0,1,0,1,0,0,0,0,0.427519,0.427519,0.427519,0,0,0,0,0,0,0,1,None,OmiseGO
926,927,0x16b723d022bb8a86e7bdcaa2ad886f8c3fb900be,5680.31,16390.95,423768.32,20,19,0,16,13,0,5.782719,0.578164,0,1.3,0.32105,0,0,0,39,6.421,10.98510967,0,4.56410967,17,1654.621726,579.5176036,0,1,11,0,16,0,0,0,0,0,579.517604,103.413858,579.517604,579.517604,579.517604,0,0,0,1,16,XENON,StatusGenesis
930,931,0x16cb539d9363264c91214ed29aa2ae43e5d9c3e3,146990.55,0,293981.1,2,1,0,1,2,0.75,0.75,0.75,0,0,0,0,0,0,3,0,0.75,0,0.75,13,707.374291,514.7491233,0,2,9,0,11,0,0,0,0,0,514.749123,64.306754,0,514.749123,257.374562,0,0,0,2,11,Civic,XENON
933,934,0x16e47e8599c5314933ce6f371a1b6280ed8dd975,0,0,447.95,1,1,0,1,1,10,10,10,9.99938,9.99938,9.99938,0,0,0,2,9.99938,10,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,937,0x16fdf2fb4d41d00501049eacd7ab970433e2247d,830.37,2020.02,632824.63,25,303,0,6,12,0.01,200.194573,3.345214,0,200,40.623396,0,0,0,328,1015.584912,1013.599924,0,-1.984987802,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.047619,1.952381,1,0,0,0,2,0,,None
939,940,0x170e863128d2f958b516be68e663bf604ded51fe,0,0,0.68,1,1,0,1,1,0.138179,0.138179,0.138179,0.137759,0.137759,0.137759,0,0,0,2,0.13775932,0.13817932,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,950,0x174303b6f4831add821a8c2595eebca33f3e6b7e,0,0,2.65,1,1,0,1,1,0.048703,0.048703,0.048703,0.047101,0.047101,0.047101,0,0,0,2,0.047100846,0.04870341,0,0.001602564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,958,0x176cd6e4fddca44e8fe98611289108558c248ef4,80.12,0.04,320.58,4,2,0,2,2,45.067088,55.932912,50.5,1.388443,85.110573,25.249502,0,0,0,6,100.9980078,101,0,0.001992218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,985,0x186d8b7c0fe026ddddf8c3d88fe48569bec2230e,105.72,0.63,318.42,3,2,0,2,2,46.86007,54.13993000000001,50.5,1,93.998512,33.66617100000001,0,0,0,5,100.9985118,101,0,0.001488218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1001,0x18e74e90e35b91a722ef943e16d07d374d84530a,13.12,633.82,217031.22,310,336,0,2,11,0.001,16.945,8.470262,0.98808,35.16458,9.179748,0,0,0,646,2845.72201,2846.0080510000007,0,0.286041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,1004,0x18fa44026dda541f1472f45eb0389108b4af5b79,163.77,0,327.55,2,1,0,1,2,101,101,101,0.9,100.099016,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1005,0x19031dc08cdb21754477c2e7141b24cfd68be845,0,10645.46,883573.28,0,83,0,1,0,0.017321,3.010853,1.160579,0,0,0,0,0,0,83,0,96.32809722,0,96.32809722,14,4613.54825,0,0,0,9,0,14,0,0,0,0,0,1500,329.539161,0,0,0,0,0,0,0,14,None,Tronix
1008,1009,0x19104b6b21829af37ce1bf69302d30e531a7a7d3,0,1710.44,200121.58,0,117,1,3,0,0,0.558817,0.234012,0,0,0,0,0,0,118,0,27.3794163,0,27.3794163,2,0.679997139,0,0,0,2,0,2,0,0,0,0,0.274537,0.40546,0.339999,0,0,0,0,0,0,0,2,None,DATAcoin
1011,1012,0x191cfb65f6a20558578d1999d5f45edfe332b4b7,19.44,611.66,787740.48,1192,1250,0,5,13,0.068074,1.471812,0.226579,0.12361400000000003,3.248774,0.236855,0,0,0,2442,282.3306521,283.2238002,0,0.893148121,1,5,0,0,0,1,0,1,0,0,0,0,5,5,5,0,0,0,0,0,0,0,1,None,BPTN
1012,1013,0x191dce6be861745fd912517d5a9b8ff7bf4c1330,0,458.6,193529.65,0,422,1,5,0,0,25.602279,3.951115,0,0,0,0,0,0,423,0,1667.370629,0,1667.370629,3,60.20535054,0,0,0,3,0,3,0,0,0,0,1,52.136228,20.06845,0,0,0,0,0,0,0,3,None,OmiseGO
1016,1017,0x193fdbfbbf169db7e5fe4cd5568f74bf79afa581,0,30225.65,60451.3,0,2,1,2,0,0,10.9061,5.45305,0,0,0,0,0,0,3,0,10.9061,0,10.9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,1025,0x196142440980f93dea93b6238b308943c131d8d2,147390.99,0,294781.98,2,1,0,1,2,0.5156390000000001,0.5156390000000001,0.5156390000000001,0.022101,0.053908000000000005,0.038005,0,0,0,3,0.076009175,0.5156390000000001,0,0.439629825,6,133.2724534,0,0,0,5,0,6,0,0,0,0,0,120.853197,22.212076,0,0,0,0,0,0,0,6,None,XENON
1076,1077,0x1b4277e7f7a9b577e75df43af05f7c93be52e2de,12.12,4530.86,95402.6,21,21,0,2,1,0.427324,20,3.695417,0.426905,19.99958,3.694997,0,0,0,42,77.59493607,77.60375608,0,0.008820006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,1088,0x1b8fba75318f56177117de55d17ace6440490d29,34.48,2715.16,978930.55,279,357,0,28,2,0.032257,126,7.910058,0,151.999295,10.200797,0,0,0,636,2846.022258,2823.890579,0,-22.13167886,6,576.9,204.9,0,1,4,0,5,0,0,0,0,0,365,115.38,204.9,204.9,204.9,0,0,0,1,5,Qtum,Qtum
1092,1093,0x1bcaeae7c62a62715441ba59e554f4845b7e4efc,296.32,4193.85,416310,117,91,0,12,62,0,250,14.307116,0,262.651681,11.127107,0,0,0,208,1301.871506,1301.947569,0,0.076063732,38,2032.994301,2032.994287,0,13,9,0,6,0,0,0,0,0,1060.049659,88.39105699999998,0,1060.049659,135.532952,0,0,0,5,6,Salt,Salt
1094,1095,0x1bd7b0f4a6ef449b06309dbd22051de29ae8ac0b,0,0,14.1,1,1,0,1,1,7.99,7.99,7.99,7.989496000000001,7.989496000000001,7.989496000000001,0,0,0,2,7.989496000000001,7.99,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,1130,0x1c927d4d094333f2b48b761420673b80444aeb32,64.3,2518.5,587205.53,202,228,0,3,1,0.250537,4.992595,1.2027709999999998,0.49781,5.664587,1.356666,0,0,0,430,274.0466227,274.2317486,0,0.185125928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,1134,0x1cac222986ce6c0e9c0065d3c44360ba4dec17df,34640.21,16607.53,135710.52,2,4,0,4,2,0.009531,7.676031,3.397129,6,7.5880550000000015,6.794027000000002,0,0,0,6,13.58805455,13.58851655,0,0.000462,1,0.12693388,0,0,0,1,0,1,0,0,0,0,0.126934,0.126934,0.126934,0,0,0,0,0,0,0,1,None,OmiseGO
1143,1144,0x1ce79d84a362562b66d791ca15d3e9a3daaef35d,5.15,3700.52,322394.1,87,87,0,1,2,0.100086,0.615617,0.114668,0.091932,0.614567,0.113535,0,0,0,174,9.87752,9.976153300000002,0,0.0986333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,1145,0x1cf16c60540c005cc5e6f43c3e84451a5223329e,22.09,0,66.27,3,1,0,1,3,101,101,101,0.01334,56.24049399999999,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1151,0x1d11e91f01708cb00cd6305ffbd04f73536061da,23.04,0,69.13,3,1,0,1,3,101,101,101,2,59.437845,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1167,0x1d8e46cb8f75b0b018d804c386f0b2d96aad6b02,27285.64,2620.22,201480.33,7,4,0,4,4,0.045359,0.6175729999999999,0.274617,0,0.3,0.15629,0,0,0,11,1.094030959,1.09846778,0,0.004436821,7,314.6478186,270.7104527,0,1,3,0,3,0,0,0,0,0.01229,145.505479,62.929564,100,170.710453,135.355226,0,0,0,1,3,Golem,Golem
1172,1173,0x1db922e51341ec8b4ffcd0c06947b9e3ba0f1fd1,159.05,5.4,328.9,2,2,0,2,2,39.455397,61.544603,50.5,0.174486,100.824488,50.499487,0,0,0,4,100.9989738,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1206,0x1e63820e0b18773683a1426e2d1e394f30989a8f,9.81,9864.92,335740.87,34,34,0,3,1,0.108,40,7.577323,0.103769,39.999195,7.575678999999999,0,0,0,68,257.5730988,257.6289828,0,0.055883939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,1219,0x1ecb876acb0a98d2614ce5e1496c7ed91f05ccc1,2.19,5034.48,20146.68,4,4,0,3,1,0.1,20,7.549477,0.09915,19.999283,7.548828,0,0,0,8,30.19531357,30.19790619,0,0.002592615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,1249,0x1f83b8bacffa84d8c824ef2455ffed2fabaff025,25.44,0,76.33,3,2,0,2,3,21.030611,79.969389,50.5,0.48,88.951595,33.666159,0,0,0,5,100.998477,101,0,0.001523001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,1255,0x1fbe61a1601f5eb41a9e695ca5dfd346d142e17f,6955.27,10908.74,516958.07,21,34,0,1,5,0.018427,21.450179,2.381236,0.018007,21.449759,3.854928,0,0,0,55,80.95349002,80.9620358,0,0.008545784,1,0.061178732,0,0,0,1,0,1,0,0,0,0,0.061179,0.061179,0.061179,0,0,0,0,0,0,0,1,None,OmiseGO
1262,1263,0x1fde392add9b577e0183438e1631b34259da256f,0,0,419.92,1,1,0,1,1,1.626,1.626,1.626,1.6253799999999998,1.6253799999999998,1.6253799999999998,0,0,0,2,1.6253799999999998,1.626,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,1291,0x206e75e5521b59192ade47f435da6a09e7a4684b,0,2087.15,319334.13,0,153,1,3,0,0,1.888231,0.700242,0,0,0,0,0,0,154,0,107.1370634,0,107.1370634,4,15.44388134,0,0,0,4,0,4,0,0,0,0,0,14.095272,3.86097,0,0,0,0,0,0,0,4,None,DATAcoin
1292,1293,0x2091591fc8a3993bd46efb6405ecd8e14280feb3,3.21,0,9.63,3,2,0,2,3,942.166925,1058.833075,1000.5,0.054207000000000005,1366.590858,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,1294,0x2096185f85ac50aeb99a68bad2a64d320bde08b7,2124.79,2886.97,929971.17,98,250,0,15,60,0.000832,7.3969179999999985,0.192356,0,7,0.4902220000000001,0,0,0,348,48.04174157,48.08896223,0,0.047220659000000005,53,17285.99149,2160.198708,0,11,13,0,15,0,0,0,0,0,8888,454.894513,0,700,144.013247,0,0,0,4,13,EOS,EOS
1296,1297,0x20a545152f3f9d6639afc1e5aceebfcf90da9784,19.89,0,59.68,3,1,0,1,3,101,101,101,0.192957,53.544593000000006,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,1298,0x20b02cd66ee375f8facb6bad10a2a6daa4ee69cc,1.27,0,2.55,2,1,0,1,2,1037.134475,1037.134475,1037.134475,2,1035.133532,518.566766,0,0,0,3,1037.133532,1037.134475,0,0.000943273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,1299,0x20c00cc47accbe2134093810bf11c849075c5300,4.69,2151.53,8624.88,4,4,0,1,1,0.003,0.003,0.003,0,0,0,0,0,0,8,0,0.012,0,0.012,13,4.220000000000001e-11,4.220000000000001e-11,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bitqy,bitqy
1304,1305,0x20dd23b4148f2e69ae2fa697487c9085c40d5b46,33.48,4691.4,184270.08,39,39,0,3,1,0.419,12.593585,1.386282,0.417681,12.592832,1.384739,0,0,0,78,54.00480179,54.0649865,0,0.060184713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,1315,0x21345745afc0dc4d3302ce2713bf8446db7d47db,107.78,0.21,323.75,3,2,0,2,3,25.753052,75.246948,50.5,0.5,99.223527,33.666176,0,0,0,5,100.9985267,101,0,0.001473262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,1319,0x214c92feac9fc58126759eed42521db1e4154011,246604.77,47589.5,1072940.78,3,7,0,4,3,0.226539,9.42459,3.327806,2.4,18.2,7.733333,0,0,0,10,23.2,23.29464043,0,0.09464043,9,472.0984568,0,0,0,6,0,9,0,0,0,0,0,406.156385,52.455384,0,0,0,0,0,0,0,9,None,XENON
1342,1343,0x2210cbe4ca64381d68b33c3459f7a4159656ba11,0,2799.84,226787.03,0,81,1,3,0,0,4.575314,1.071273,0,0,0,0,0,0,82,0,86.77313903,0,86.77313903,3,4.631571629,0,0,0,3,0,3,0,0,0,0,0.97551,2,1.543857,0,0,0,0,0,0,0,3,None,DATAcoin
1352,1353,0x2246e6bca2a6e8e96a356f9f35bbe25d6f6c0b99,9240.32,22158.67,744244.83,11,29,0,11,3,0.005,4.594855,1.17976,0,7.809036999999999,3.109485,0,0,0,40,34.20433785,34.21304,0,0.00870215,4,411.0211514,0.445626156,0,1,3,0,3,0,0,0,0,0.445626,394.116215,137.00705,0.445626,0.445626,0.445626,0,0,0,1,3,OmiseGO,OmiseGO
1356,1357,0x2263a738896ca7e02dcfa0cf75e8edd7fc9e28a4,0,1563.96,226774.68,0,145,1,3,0,0,0.962345,0.413793,0,0,0,0,0,0,146,0,59.9999691,0,59.9999691,2,1.631803611,0,0,0,2,0,2,0,0,0,0,0.80811,0.823694,0.815902,0,0,0,0,0,0,0,2,None,DATAcoin
1358,1359,0x22711abdbce197a7683b283ecd0ef4d4da9c51f4,0,0,4.72,1,1,0,1,1,1.07861,1.07861,1.07861,1.078139,1.078139,1.078139,0,0,0,2,1.078138684,1.07861032,0,0.000471636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,1360,0x227618077b113a43f3cb65a153cb24c64e5750a4,196.73,3899.8,1343036.75,305,329,0,5,3,0.010026,2.21625,0.207388,0.012661,4.042506,0.223365,0,0,0,634,68.12642555,68.23067335,0,0.1042478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,1368,0x22a88aa727c436750fb434a90a74092b2737b11b,0,5499.05,60489.52,0,11,1,2,0,0,7.35,2.595616,0,0,0,0,0,0,12,0,28.5517771,0,28.5517771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,1372,0x22ba0779a0a700fc099a38376080a3ac33105a4e,2207.85,279.46,319493.33,128,132,0,2,1,0.2,9.99,0.5690149999999999,0.199558,9.989558,0.586336,0,0,0,260,75.05099672,75.11002235,0,0.059025632,6,428.6278257,0,0,0,5,0,6,0,0,0,0,0,374.578194,71.43797099999998,0,0,0,0,0,0,0,6,None,XENON
1387,1388,0x23225b2117e1f2bec7caa2ee017d51cb7a86c191,1576.24,80425.83,492012.45,6,6,0,6,6,0.01,27.270835,6.860657000000002,0,14.589597,6.856358,0,0,0,12,41.13814893,41.16394278,0,0.025793848,15,19939.01968,0,0,0,10,0,12,0,0,0,0,0,16888,1329.267979,0,0,0,0,0,0,0,12,None,OmiseGO
1392,1393,0x2345c38ed3e0a8df2ba5479b90bf4480d35d47b2,0,33350.62,200103.7,0,6,1,2,0,0,10.104,2.205667,0,0,0,0,0,0,7,0,13.234000000000002,0,13.234000000000002,2,0.5544305279999999,0,0,0,2,0,2,0,0,0,0,0.230498,0.323932,0.277215,0,0,0,0,0,0,0,2,None,DATAcoin
1395,1396,0x236d5ff21325fbb0c2d001777ef69f12818f300b,161.2,0,322.4,2,1,0,1,2,101,101,101,0.031864,100.967152,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,1397,0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,6.78,7.15,69477.52,5504,4496,0,1622,1914,0.009537,5210.659497,39.381583,0.000627,1000,27.800349,0,0,0,10000,153013.1234,177059.5968,0,24046.47337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,1406,0x23a65881dd5bd8c3ab0ec25775dea9d2bca0281d,22.29,0,66.87,3,1,0,1,3,101,101,101,0.202352,66.768898,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,1410,0x23baec095a41e0384a2eb3671d6b230194e725d6,161.04,0.84,323.77,2,2,0,2,2,26.511526,74.488474,50.5,0.16522,100.833796,50.499508,0,0,0,4,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,1414,0x23e5fab82c966b6edbd083826f60ff4ce87727f3,22.51,57702.91,692705.02,12,12,0,2,1,0.067874,17.165324,7.520672999999999,0.064517,17.161967,7.5163449999999985,0,0,0,24,90.19614192,90.24807002,0,0.0519281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,1428,0x245663af5561dea23775f5feeb8f59500920b857,0,400.5,578329.07,0,1444,1,242,0,0,0,0,0,0,0,0,0,0,1445,0,0,0,0,5,0.0168,0.0084,0.0168,1,2,1,1,0,0,0,0,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0,0,0,1,1,BCShareS,BCShareS
1431,1432,0x246e9714b1968a7556b3d85c48390c46391c5ae5,4.64,15983.03,143884.38,8,9,0,2,1,0.005,2.795,1.323333,0.197289,2.794311,1.487196,0,0,0,17,11.89757188,11.91,0,0.01242812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,1434,0x24741da74b562f6950c088a59a26c54571f08bd3,0,0,0.52,1,1,0,1,1,0.1,0.1,0.1,0.099214,0.099214,0.099214,0,0,0,2,0.09921394,0.1,0,0.00078606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,1441,0x2497ecd2ec7dd88e41dff727c0b6f14a85956993,22.45,3714.94,164422.75,43,44,0,6,43,0.034522000000000004,0.393385,0.147604,0.072525,0.392335,0.150502,0,0,0,87,6.4716004489999985,6.494584641,0,0.022984192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,1446,0x24c8dfd9c34eaf2ff292002641f9176691f832a4,0,3286.7,226781.97,0,69,1,3,0,0,4.820004,2.15269,0,0,0,0,0,0,70,0,148.5356299,0,148.5356299,2,3.409239489,0,0,0,2,0,2,0,0,0,0,0.466171,2.943069,1.70462,0,0,0,0,0,0,0,2,None,DATAcoin
1458,1459,0x251daca214a08beea75ee8d86cf23c563719f5c6,24.34,0.23,73.5,3,2,0,2,3,23.035651,77.964349,50.5,0.6284069999999999,91.24601,33.666159,0,0,0,5,100.998477,101,0,0.001523001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,1460,0x2523bf3d8c3f447533fa51ad8401875eb8587bb9,0,7146.63,200105.73,0,28,1,6,0,0,3.579495,0.7635310000000001,0,0,0,0,0,0,29,0,21.3788748,0,21.3788748,2,1.517304583,0,0,0,2,0,2,0,0,0,0,0.480507,1.036798,0.758652,0,0,0,0,0,0,0,2,None,DATAcoin
1466,1467,0x256d382aed495623eba5d79ec5d46c51f0282a47,0,0,32198,1,1,0,1,1,0.503745,0.503745,0.503745,0.503304,0.503304,0.503304,0,0,0,2,0.5033035,0.5037444999999999,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1470,0x25739d6e981725a00b74d8a30c29d178390b804e,0,26471.87,52943.73,0,2,1,2,0,0,21.821722,10.910861,0,0,0,0,0,0,3,0,21.82172196,0,21.82172196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,1485,0x25e3919c011cc163ceac305e0045a7690d2371b6,5471.79,6321.19,615585.58,79,29,0,15,40,0.00259,20.99,5.010721,0,17,1.938295,0,0,0,108,153.12533,145.3109216,0,-7.81440836,110,1176667.789,1094053.764,0,12,54,0,54,0,0,0,0,0,220500,13843.15046,0.00529,309950,43762.15058,0,0,0,13,52,EOS,EOS
1487,1488,0x25e89f9157d43ba67c6b5097148e79f42cf49f6a,21.65,0,64.95,3,1,0,1,3,101,101,101,3.248758,92.201853,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,1500,0x26369bf84586dedb07a29752d85f5b09e934f300,25568.82,24517.38,450775.78,9,9,0,7,9,0.010834,2.695185,0.587464,0,2.820525,0.587011,0,0,0,18,5.283096647,5.28717225,0,0.004075603,11,608.8269141,173.43503940000005,0,3,8,0,8,0,0,0,0,0,417.810146,76.103364,0,161.416913,57.81168,0,0,0,3,8,EOS,EOS
1503,1504,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,7.44,7.59,74414.73,9994,6,0,2,5030,1,800000,283618.8316,0.005,84994.33012,510.031897,0,0,0,10000,5097258.778,1701712.99,0,-3395545.789,543,4741143283,144151.4106,0,14,302,0,336,0,0,0,0,0,1599270152,9065283.523,0,125997.9,7207.570528,0,0,0,9,321,Ether,KickCoin
1505,1506,0x267db08587b3b6ef5f2fd1ff9625dc6b97b76d7d,6384.84,20300.66,761601.95,8,35,0,3,3,0.005,17.5003,3.779537,0,38.91792,16.534508,0,0,0,43,132.27606509999998,132.28380249999998,0,0.007737373,4,1005.825142,2.931574462,0,1,3,0,3,0,0,0,0,2.9315740000000003,600,335.2750470000001,2.9315740000000003,2.9315740000000003,2.9315740000000003,0,0,0,1,3,OmiseGO,OmiseGO
1521,1522,0x26e1289e411ce407d86a07e52702ce0b495525e3,20.48,216.4,1049576.38,5062,4371,0,2,5058,0.12738,14.063493,0.955344,0.00036,14.062855,0.824585,0,0,0,9433,4174.051401,4175.8093469999985,0,1.757945446,8,3106061624,100,0,1,5,0,5,0,0,0,0,0,1553030909,443723089.1,100,100,100,0,0,0,1,5,blockwell.ai KYC Casper Token,https://findtherabbit.me
1546,1547,0x27abdb983851b587bb2d0346842701dcb4010c05,25640.59,7280.02,296285.45,9,9,0,1,1,0.195,2.495,0.976215,0.194535,2.494535,0.975724,0,0,0,18,8.781517109,8.78593086,0,0.004413751,3,219.9445684,0,0,0,3,0,3,0,0,0,0,0,200.125948,73.314856,0,0,0,0,0,0,0,3,None,INS Promo
